instanceid,closed,opening,dayofweek,victim_gender,totalnumbervictims,totalsuspects
C603EB4A-3479-4D3D-8D70-FFF131CAF3D7,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,2,NA
C1CC3DDD-AB14-47A7-BF8B-1E0432A1B0DA,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
D2EA9779-C7D8-4D4A-A54E-669AB51B3325,K--UNFOUNDED,NA,SATURDAY,MALE,1,2
E60BB8E1-EE63-49AE-99DF-8901EA309E8B,J--CLOSED,NA,FRIDAY,NA,1,1
6B0777FF-C30C-41B8-95DB-39518A2E9507,H--WARRANT ISSUED,NA,THURSDAY,FEMALE,1,1
07ED7E1C-8F7F-466E-A3DA-B820C47B4C8B,NA,NA,TUESDAY,FEMALE,2,1
4F644679-091D-408F-A173-14106CECDB9C,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,NA,1,NA
4BA35EC8-8AA0-427D-A906-377BF501D52F,J--CLOSED,NA,FRIDAY,FEMALE,2,NA
810A63CC-7CB3-4EA4-B1B2-6188624EDA5E,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,1,NA
8F80C800-D836-4E50-A96F-216D2EA89AD7,F--CLEARED BY ARREST - ADULT,NA,MONDAY,NA,1,NA
DFFC564F-967F-4535-981E-B3A8F5F6375A,H--WARRANT ISSUED,NA,SATURDAY,NA,1,1
300A70BF-EF52-4A15-BF80-B8148FD7FB8E,NA,NA,WEDNESDAY,FEMALE,1,1
EB746461-A6E2-4B40-9455-C9D1F0CA3F20,Z--EARLY CLOSED,NA,TUESDAY,NA,NA,NA
3EB07BA4-4251-45FB-9DCA-BF9B78196087,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
4697A85A-ED03-49DC-AFAC-47252161FA84,Z--EARLY CLOSED,NA,FRIDAY,NA,1,1
7E23536E-8951-4F88-9C20-A95124CD7172,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,2,NA
9A587C20-7A14-44E7-8422-CF35FC4CDC7C,Z--EARLY CLOSED,1 - DOOR,FRIDAY,NA,4,NA
01EF0216-DAE5-4A22-AC24-6428110D0536,Z--EARLY CLOSED,NA,SATURDAY,MALE,2,1
7FA3494D-1DED-44FF-AC26-6B747FEB6952,Z--EARLY CLOSED,NA,NA,NA,1,NA
337E53EB-B8EB-4B73-978E-C346FD113BCA,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,1
CDFFAD60-DC5D-4F73-8956-000F8FF19CB6,D--VICTIM REFUSED TO COOPERATE,NA,WEDNESDAY,FEMALE,1,4
1F205D7E-23E5-46D1-BEEA-0338ECF18BA4,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
74A280CA-8B66-4894-9672-6D6636B0D773,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,2,3
3A3DF27B-F6DD-4214-9F52-BABE69940C69,Z--EARLY CLOSED,NA,TUESDAY,MALE,2,NA
42D2527A-2048-4762-927B-B2BFDBB17C55,H--WARRANT ISSUED,1 - DOOR,MONDAY,MALE,3,3
7DFC63C0-F907-45D0-97B7-99973905523D,I--INVESTIGATION PENDING,NA,THURSDAY,NA,1,NA
C0EA4326-54BE-45DE-8FBB-E6FF6DB2A9F8,J--CLOSED,NA,SUNDAY,MALE,2,4
0CC63524-2D8E-4515-AD2A-E1BE129FC908,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,MALE,1,NA
DD3A0E52-18B0-4C78-98F9-B48C5B61313A,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
8A5C1ED0-311E-48A5-A2E0-612082A11568,J--CLOSED,NA,SUNDAY,MALE,9,1
6E15042F-FC54-41CA-B6E8-64A4942872E3,J--CLOSED,NA,MONDAY,FEMALE,1,2
7737C66D-1114-49CE-965E-C2A550A67AF3,Z--EARLY CLOSED,1 - DOOR,SATURDAY,NA,1,NA
B64933F5-8987-4FE1-B33C-8D8217147047,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
50CA424F-AE62-48C7-8EE1-5391D44C7ECC,NA,NA,FRIDAY,M - MALE,1,NA
6065E306-0435-4EDF-8E74-091C81D3CD0E,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,6
B8272DB2-E604-4176-94CD-D2D25D10D41B,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
0C537CE0-1D50-41FF-BDFE-611A8A9EB134,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,1
67E4FA27-40CB-4863-A999-2CCC1609419C,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
97C8D85F-B81F-477F-9586-D4824F1A50EB,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,FEMALE,1,1
5750F0FD-26D3-4B3A-B1F3-3DA3447B987D,Z--EARLY CLOSED,NA,TUESDAY,MALE,1,NA
8EBACA27-9F06-44B8-A205-EC42C33CCFDD,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,2,NA
1FC5754B-9EB1-4B27-9320-C8F248CF857D,H--WARRANT ISSUED,NA,MONDAY,FEMALE,1,1
DBE235D8-F412-471E-ABE6-100798836894,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
ABB25BFD-7043-42C4-8074-C2DCAE895C7D,H--WARRANT ISSUED,NA,MONDAY,FEMALE,1,1
0E2BC15B-DC70-458B-BA35-63055589B256,J--CLOSED,NA,MONDAY,NA,1,4
E972F474-AFC6-4719-A200-602559E45ED2,J--CLOSED,NA,TUESDAY,FEMALE,1,1
3953A3FC-A69F-411E-8194-6D2B2843DE7D,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,2
2125C855-3548-42E1-8959-621F4E73724D,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
BEBE8B1E-E8DA-4332-A2C0-5B6764137E2A,Z--EARLY CLOSED,NA,MONDAY,NA,1,NA
55EE1435-BAD0-4343-BED5-8F3204E1AE7D,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,1
ED937864-18A4-400C-BD10-1ADBDA47E7E5,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
048BF28E-C1C2-447F-8FBB-80860DB88C19,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,1,NA
8283DEBA-5334-464C-9647-0DF533C8BC00,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
9FDD73AA-F6E4-4BC2-BEEE-44C584398B8A,F--CLEARED BY ARREST - ADULT,NA,MONDAY,NA,1,2
D121A9F1-84DE-4542-8C05-319C9891A98F,I--INVESTIGATION PENDING,NA,SATURDAY,NA,1,NA
1E5748E7-60AF-47C0-A1C2-E7FF832905DB,Z--EARLY CLOSED,NA,FRIDAY,MALE,2,NA
2D04BEFA-E7A6-47E9-A42C-BF773D7D9EA3,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,3
91EF10A3-FD77-4719-B684-781E42434EF3,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
4D735C38-9B7B-41AA-B41A-256CB83F06FF,H--WARRANT ISSUED,NA,THURSDAY,MALE,1,1
1B0FDED0-F96E-4B5B-A292-E8F3D732AD2F,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,1,NA
8A52DA31-D383-4917-909C-D32C41F58504,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,NA
D6434AD4-ECEF-4CFA-ABA5-FDB90054A6AF,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
2447D100-D6BC-40F0-BAF8-79DD658D7CEF,Z--EARLY CLOSED,NA,TUESDAY,NA,1,1
493E7CDB-A841-402C-992C-75FF418EA7D5,I--INVESTIGATION PENDING,NA,WEDNESDAY,FEMALE,1,NA
41FB28A9-642D-4757-BFB0-00F36055CEE2,I--INVESTIGATION PENDING,NA,WEDNESDAY,FEMALE,2,2
36A8EA7B-45BA-490A-BD63-EC0F196F49C8,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,NA
5981B302-3113-4B76-866E-D910772DA8A5,G--CLEARED BY ARREST - JUVENILE,NA,MONDAY,MALE,2,NA
53DA0851-77EB-463D-AE37-82CE337154C5,G--CLEARED BY ARREST - JUVENILE,NA,WEDNESDAY,FEMALE,1,NA
5C3A134E-0185-4596-914B-B0AA583AB522,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,3,2
31D045EB-E473-4E33-8A7A-6ABD581DACAB,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,1,NA
E619D213-8A10-4D41-BC73-2462C2E3229A,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,1,NA
E4C155E5-B1E8-40E4-BD1F-A69173C7FC18,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,5,3
4A3B89D1-75DD-43F2-BEB6-ABBE9D4BF46F,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,MALE,1,3
F0C4F3FA-EEA3-4E20-A463-D55974DB6761,J--CLOSED,NA,MONDAY,NA,1,NA
231F31FF-2745-4856-836B-20C47ECE9C01,J--CLOSED,NA,TUESDAY,MALE,1,NA
D6E7263A-629B-43CA-A7D7-75057047EEF1,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,1
A372F2E1-9EAF-4409-9881-C1834937F85F,I--INVESTIGATION PENDING,NA,SUNDAY,MALE,1,1
C0EA4326-54BE-45DE-8FBB-E6FF6DB2A9F8,J--CLOSED,NA,SUNDAY,MALE,2,4
197266B3-A441-48BF-9DA2-B8F608244711,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
EA9F8ABE-0DD0-4E0E-A1E5-96D9F56629EE,D--VICTIM REFUSED TO COOPERATE,3 - GARAGE,SATURDAY,MALE,1,2
029C4D20-BE43-4D94-A362-D11121CEA799,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
42C8209D-B2EA-4851-9726-0EEDD0257611,J--CLOSED,2 - WINDOW,SUNDAY,FEMALE,1,NA
54F774D2-2CC6-41E4-930D-CF1E8996EB96,Z--EARLY CLOSED,NA,MONDAY,NA,1,1
39CD8833-EA20-4188-A846-960EE0AC83FE,Z--EARLY CLOSED,1 - DOOR,TUESDAY,MALE,1,3
8B9073BC-298D-49CC-82A2-3C6F4DEE739B,I--INVESTIGATION PENDING,NA,MONDAY,FEMALE,2,2
0EB544E9-BB64-4271-A1BC-ABEED177A556,Z--EARLY CLOSED,NA,FRIDAY,MALE,2,1
31D429A8-DA4A-4DF4-B407-C5F212DFCE6C,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
7FD73569-33B3-40B4-8A66-BA4A76CBF4C5,K--UNFOUNDED,NA,SATURDAY,MALE,1,1
1A9491F2-5031-4ABE-B03F-F3F4EEF8BF36,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
CE812698-CA3E-4B75-9C1B-F1F3D8831FEC,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,1,NA
56242097-000D-4A7F-8FBB-086F45B4EABB,J--CLOSED,NA,MONDAY,NA,2,2
167191E4-2534-4281-8E6B-42B9BE162236,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
981EBB76-D90D-4156-B940-F1C8F8668057,I--INVESTIGATION PENDING,5 - OTHER,MONDAY,UNKNOWN,126,NA
F801E7FE-11A1-4ECD-82A4-31E27A87CC98,D--VICTIM REFUSED TO COOPERATE,NA,THURSDAY,MALE,1,1
18C66BFC-ACCE-4327-9E5C-AAA6D3F4802C,J--CLOSED,NA,SATURDAY,MALE,1,NA
6CC53080-A4C0-4101-8ACB-328EE6D23107,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,1,NA
4A4BD1EE-06FB-46F5-A9E8-8AE285A6AAAE,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,NA
BD4AD77E-662B-4320-83C3-5DB1F18861FA,I--INVESTIGATION PENDING,NA,THURSDAY,MALE,1,1
8945B8F7-419D-4746-8B35-9C3318075BAC,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,1,NA
EE7A5E68-E892-487F-BD13-BB8548A1D7BD,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,NA
74AE7D8C-2AF1-4C77-8217-C27422735D30,H--WARRANT ISSUED,NA,SUNDAY,FEMALE,2,1
91EE6478-9C64-47D5-BC24-8AAABC5B2876,Z--EARLY CLOSED,NA,THURSDAY,NA,1,NA
76094DFA-8CF3-4766-87B1-45A9A0E0AFBB,J--CLOSED,NA,FRIDAY,NA,2,1
A9B3561F-B9D7-42EC-939C-DAE17D86DD93,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,NA
ED60764D-528D-460E-B569-26A7D89DFCA2,I--INVESTIGATION PENDING,2 - WINDOW,TUESDAY,NA,1,3
2A08D5EA-F738-45E5-85F7-97DF11FBEB7A,I--INVESTIGATION PENDING,1 - DOOR,THURSDAY,MALE,1,NA
600FFAE0-313D-481C-9BA2-D64CDEF4A45D,NA,NA,WEDNESDAY,FEMALE,1,NA
08AC74D4-09A7-459B-9CE6-AADE0057544C,G--CLEARED BY ARREST - JUVENILE,NA,SATURDAY,MALE,2,1
E8A07C97-051E-46F5-BA78-273F31079B90,J--CLOSED,NA,MONDAY,FEMALE,1,1
3794B15D-4391-4F6A-9B8E-913B8408C9DF,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,1
296DC3D0-0F83-413C-B726-AEB768D13A0B,Z--EARLY CLOSED,NA,SATURDAY,NA,1,NA
875DEBC7-B813-42FE-B5BB-D17707C0CFE6,Z--EARLY CLOSED,NA,SATURDAY,NA,1,3
5DFDC97E-F2C7-4163-9B5A-8D78643473D8,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,1
CB309F95-E73A-4659-BFDB-5512834BAE63,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
62007598-1302-46D3-B39B-6A209C3E2F6C,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,FEMALE,1,1
EDFE2D8F-A4D8-4055-95EA-008345E6B275,J--CLOSED,NA,TUESDAY,MALE,2,2
7E178FA8-5527-431A-AA4D-589E12698772,Z--EARLY CLOSED,NA,TUESDAY,NA,1,NA
35E119B3-6B9F-4477-A3B1-F90E7A27973D,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,NA,1,NA
F07FC510-4A1A-4F0F-9717-DB0010722E5C,J--CLOSED,NA,FRIDAY,MALE,1,3
FD7E24B6-B44D-4284-8610-C82397D5D360,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,NA
F9BA4075-4C13-4EA7-918C-42B12D4C03E5,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
B434277A-7974-46F1-8BB9-43A2D5C350F6,J--CLOSED,NA,FRIDAY,FEMALE,1,1
EDCC6A6D-81E1-488F-B617-53B553598ACA,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,MALE,1,1
F16DFFBB-4B29-4B72-9C36-D9FA17EBF293,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
793B04CD-6763-4739-BE2C-9BFF2269D927,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,4
C99F7F4C-9A30-4448-97E4-C00CA282608A,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,1
16DB07B3-6B82-40AD-A379-F1F7843AC718,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,NA
4CC22541-191D-4CA0-8187-31B9B3F38C1C,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,1
3152CD6A-2B3C-4404-9843-E9A63EDB0CCA,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,FEMALE,1,1
C08FCFF9-0730-434B-A772-E6648831DAAF,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,2,1
B4F48553-7DD8-47CA-9A79-CA8BA9ED89CF,J--CLOSED,NA,FRIDAY,FEMALE,2,2
B2EE04C8-B9DB-4C5A-A3BF-073945DB0803,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,3,1
9329355B-E6C5-495B-80BF-B73868B276C7,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,1,2
7370D922-A298-4925-934C-F46466E1EB33,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
ACC5453D-D53B-476B-8587-E83530FBAE67,H--WARRANT ISSUED,NA,TUESDAY,MALE,1,1
EFFE9C1C-15BD-45DB-98D3-F8A287D27E8F,Z--EARLY CLOSED,NA,FRIDAY,NA,1,NA
96D9D826-4F81-4918-9D4B-EAE6B0FBF7C6,Z--EARLY CLOSED,NA,TUESDAY,MALE,2,7
E6807824-214F-4BE5-BE19-D85401CE195B,Z--EARLY CLOSED,1 - DOOR,FRIDAY,FEMALE,1,NA
0896F84F-9E14-4B5D-A602-EF8B386F03BA,J--CLOSED,NA,MONDAY,NA,2,2
2AAD20D7-8839-4F15-9860-FC13489C7C15,J--CLOSED,2 - WINDOW,TUESDAY,FEMALE,1,2
7631D3A5-885A-402C-B567-B542717B8CEC,Z--EARLY CLOSED,2 - WINDOW,MONDAY,MALE,1,NA
299CBB48-BE12-4793-BEED-13806C6183C7,I--INVESTIGATION PENDING,NA,SUNDAY,MALE,2,2
743D22AD-0999-4536-81DD-46126E8D7EC2,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,MALE,2,NA
7F2AFE80-BCF3-454D-B969-9453866297D1,J--CLOSED,1 - DOOR,TUESDAY,FEMALE,3,1
766634C1-6B48-46E0-AE64-0C05F9555B93,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
7AB5AFB8-952D-4DE5-826B-984C52187AF1,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,2
39C68FC3-5AA2-4022-BF98-9CA23FAC4C51,Z--EARLY CLOSED,NA,NA,FEMALE,1,NA
07011C3F-A067-45F8-B055-5FC25D77ACB2,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,MALE,1,NA
850864DC-0062-482E-84A3-3D5B34F5D44C,Z--EARLY CLOSED,NA,NA,NA,1,NA
331AAB9A-D84E-4227-8FD2-0280D1D1D347,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,1
837CE91C-436E-4DB5-84A9-57C26E13484F,Z--EARLY CLOSED,NA,SUNDAY,NA,1,NA
11FBADB0-AC89-4AF0-BB6D-7CF1647AA0D6,J--CLOSED,NA,SUNDAY,FEMALE,1,NA
AFC4A607-F4BE-46E1-AF32-BEF157048137,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,NA
A7D4EBB3-AECA-4FFC-A940-EC9DF22B6B56,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,2,NA
EB3ED109-276E-409F-88C8-6B5EF9B8E601,K--UNFOUNDED,NA,FRIDAY,FEMALE,1,2
6797EA48-CFE8-404E-A0C8-427F274AEB33,G--CLEARED BY ARREST - JUVENILE,1 - DOOR,SATURDAY,MALE,3,4
CF989238-D6CB-464B-8E9E-3F81EEBBF63C,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,1,NA
F009CAF0-08FA-49CD-AE5C-B2548FBD47B1,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,NA,1,1
B1631963-A7CC-4286-987A-AB86DA970508,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,1,1
39A66840-D97F-4559-B18F-A056BA9C6C10,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,NA
6AAA98F2-95A9-4F76-8840-F0C127EC8E2E,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,2
432CA749-E242-4293-8AB9-44C6BEF339FC,K--UNFOUNDED,NA,SATURDAY,FEMALE,1,3
079C1318-DF24-4E6A-BF69-DD7C6A13D4D2,I--INVESTIGATION PENDING,NA,SATURDAY,MALE,1,NA
14E36F48-599F-4858-BF6A-C06FDAF00D6C,J--CLOSED,NA,SATURDAY,FEMALE,1,NA
5AA81849-9785-440D-8C67-A559652105BA,Z--EARLY CLOSED,1 - DOOR,FRIDAY,FEMALE,1,NA
A1B3443D-BCD3-4BC9-8894-D168C88EB398,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
43D1BCE1-2249-41F1-95E7-E1B12E5DAB2B,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,1,1
1ED0AFDF-5337-4693-B469-C744B22BFB99,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
1011637F-51A0-4558-A7CF-E6FA831CB75B,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,1,NA
AEAE2F10-9A89-4BBA-81C1-E847B797391E,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
7CC1FE8F-9AC9-49E2-811D-7F06AA2C9BE6,H--WARRANT ISSUED,NA,TUESDAY,MALE,2,1
74036D0D-937A-4C91-8D6A-A3E71B376E12,J--CLOSED,NA,MONDAY,FEMALE,1,2
CAB02C25-A08C-4FE7-8249-22FCBF177EF1,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,1
E73F93B0-35C7-47A1-B09B-C58E7D860D4A,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,1
27F34499-9326-44C6-BB41-9D5F6E026389,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,1
1491410E-BA87-4D64-B759-940E1919B6DD,J--CLOSED,NA,WEDNESDAY,MALE,1,NA
E9730455-2735-4207-A903-7D73F254217A,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,1,NA
3825F1EC-DF00-4510-9A3C-B8C946C2932E,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,2,NA
5D5DAA44-C29D-4A56-B801-736B265870B4,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
96C3D7D9-924C-4FD3-BD8B-179C4ABFD67C,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
843A6D69-4EC8-47A6-A88F-2A52CA03714E,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,4
5F5EB5D6-B333-420F-9763-9C0545EF3970,G--CLEARED BY ARREST - JUVENILE,1 - DOOR,MONDAY,NA,1,NA
B679F22A-5E3F-4EB9-B5D8-F3205A147E2F,J--CLOSED,NA,SUNDAY,FEMALE,2,1
8BDBA622-3C72-4D2C-9D45-E91A759DF189,J--CLOSED,NA,WEDNESDAY,FEMALE,3,6
E4A52D61-827B-4453-86AA-B0FC854BA524,J--CLOSED,NA,SUNDAY,FEMALE,1,7
0A4A0154-73F1-4B9D-B095-3033CF260101,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
2AE00792-B8D0-4CE8-9C85-039270501A5F,Z--EARLY CLOSED,1 - DOOR,FRIDAY,MALE,1,1
3F40E5AE-B278-4687-96DE-E0C7CC2D6E8A,D--VICTIM REFUSED TO COOPERATE,NA,WEDNESDAY,FEMALE,1,1
30FF0B6E-9DE3-440A-A786-12F6FA3C6F8F,J--CLOSED,NA,SUNDAY,MALE,2,NA
B997F7B2-1507-4CF5-8479-D922A8B73AB8,Z--EARLY CLOSED,NA,SUNDAY,NA,1,1
5C4033F8-1374-495F-8B78-B3B47F6B2508,J--CLOSED,NA,SUNDAY,FEMALE,1,NA
45A2D6A4-B325-4D65-ACDF-26326C19CF0A,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,1,1
E477785B-CC29-4554-B12E-ACE46CB5BF0E,J--CLOSED,NA,WEDNESDAY,NA,1,2
AED92AD8-FA43-458B-A423-BDB8D862ED22,J--CLOSED,NA,WEDNESDAY,FEMALE,1,1
ACB6E7F1-7A47-4F93-A59E-0FBB374715C1,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,1
EE628BA2-4C18-4907-9499-001D71B01768,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
4D440CA4-C3FB-4EE3-AED7-456AD50045F9,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,3
FA5F3DE0-0C2B-476C-BA6C-CC23EE550369,I--INVESTIGATION PENDING,NA,TUESDAY,NA,2,5
F069D2B3-7F9F-4CBE-B3AA-7321C666D607,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
6A92BE17-0A82-48A1-9139-E6815686F4BA,H--WARRANT ISSUED,NA,SUNDAY,MALE,1,1
6CCC3DFA-69D6-43AC-8862-FBFC8B471A05,F--CLEARED BY ARREST - ADULT,1 - DOOR,SATURDAY,MALE,1,2
9E383170-E9D1-4942-BE09-E20B63895D4A,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,1
83DD5CDD-5B18-45F1-B3E9-3D9A16B6BEA9,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,1,1
28EC3580-D9DE-4932-B57B-D02366FA5B21,I--INVESTIGATION PENDING,NA,FRIDAY,NA,2,2
53DBED03-8068-4601-935A-C3C2062F0723,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,1,NA
BA33CD0F-136A-4B09-B2A0-4BFC1DF7D1C0,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,6,1
440E7403-C2BB-4CC0-B665-B9300D578255,I--INVESTIGATION PENDING,NA,SATURDAY,MALE,2,5
9AA99832-0057-4684-A43D-71078A0FE0FB,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,MALE,7,1
442B0EDC-675F-4560-BEC1-BFAD51F28BA8,J--CLOSED,NA,THURSDAY,FEMALE,1,1
BED095B1-4090-4364-89CD-4A889A83FB04,NA,NA,FRIDAY,FEMALE,1,1
9023B1FB-64B1-40D6-87F5-1E59D4310CF6,J--CLOSED,NA,THURSDAY,MALE,1,1
46CE1FF9-7DB8-48C9-AEE6-9B5120F302B7,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,MALE,1,1
8CAC847D-CE74-46A1-B555-73E1935DC9D7,K--UNFOUNDED,NA,MONDAY,FEMALE,2,2
4CFBB693-61A8-4FBF-A135-91B0534DA1FA,J--CLOSED,NA,TUESDAY,MALE,1,1
4E42CDF2-CFD2-4AE0-87E3-FE446A625FD9,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
17811247-F012-4D3B-8049-6810B8A5F2E0,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,3,1
DA7436ED-B867-4693-8253-9AA5382EE70B,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,NA,1,2
02DC2FBF-45B0-472C-B9A1-20420A9ABE11,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,FEMALE,3,1
01FD9144-8EBD-4E2B-92DD-C3DAFFC4BE68,I--INVESTIGATION PENDING,NA,SUNDAY,MALE,2,NA
8DC942F1-7809-4A75-A5FB-299BF52656E5,K--UNFOUNDED,NA,SATURDAY,MALE,1,NA
D2E20C36-9A7D-41D7-813E-156CDF0D673D,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,1
E6C2548F-573F-4183-B385-0FB2DAD7825F,Z--EARLY CLOSED,NA,FRIDAY,MALE,6,3
E917A228-BDA7-4F37-9BB0-42924F07A0C7,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
A6AB1D79-D3C3-4082-95F6-4E64289FBD35,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,2,NA
32DD9FD3-3E16-4A22-943E-032156A51D0C,K--UNFOUNDED,NA,FRIDAY,NA,1,1
